Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),A,SOC,SOC%
-1.000221372,3.913663864,0.048677597,0.178073064,0.120176806,0.879823194,87.98231936
-1.000041485,3.912367821,0.048677597,0.180851285,0.122051754,0.877948246,87.79482459
-1.000041485,3.910748005,0.048677597,0.183633826,0.123929618,0.876070382,87.60703823
-1.000041485,3.909127951,0.048677597,0.186416356,0.125807473,0.874192527,87.41925268
-1.000041485,3.907346249,0.048677597,0.189198911,0.127685346,0.872314654,87.23146537
-1.000221372,3.905888319,0.048677597,0.191859932,0.129481199,0.870518801,87.05188013
-1.000221372,3.904106379,0.048677597,0.194764043,0.131441107,0.868558893,86.85588934
-1.000221372,3.902486324,0.048677597,0.197546609,0.133318987,0.866681013,86.66810126
-1.000221372,3.900866508,0.048677597,0.200329144,0.135196847,0.864803153,86.48031534
-1.000401378,3.899246693,0.048677597,0.203111679,0.137074706,0.862925294,86.29252942
-1.000041485,3.897626638,0.048677597,0.205889911,0.138949661,0.861050339,86.1050339
-1.000041485,3.896168709,0.048677597,0.208672455,0.140827527,0.859172473,85.91724733
-1.000041485,3.894710779,0.048677597,0.211454967,0.14270537,0.85729463,85.72946298
-1.000221372,3.892928839,0.048677597,0.21423749,0.144583222,0.855416778,85.54167782
-1.000041485,3.891470909,0.048677597,0.217020058,0.146461103,0.853538897,85.35388966
-1.000041485,3.889688969,0.048677597,0.219802597,0.148338966,0.851661034,85.16610345
-1.000221372,3.888231039,0.048677597,0.222585131,0.150216824,0.849783176,84.97831761
-1.000221372,3.886449337,0.048677597,0.225367651,0.152094673,0.847905327,84.7905327
-1.000041485,3.885153294,0.048677597,0.228150293,0.153972605,0.846027395,84.60273954
-1.000221372,3.883371353,0.048677597,0.230932822,0.15585046,0.84414954,84.41495396
-1.000221372,3.881751537,0.048677597,0.23371535,0.157728315,0.842271685,84.22716849
-1.000041485,3.880293608,0.048677597,0.236493582,0.15960327,0.84039673,84.039673
-1.000221372,3.878511667,0.048677597,0.239276153,0.161481154,0.838518846,83.85188463
-1.000041485,3.876891851,0.048677597,0.242058705,0.163359025,0.836640975,83.66409752
-1.000221372,3.875271797,0.048677597,0.244841229,0.165236877,0.834763123,83.47631234
-1.000401378,3.873813868,0.048677597,0.24762382,0.167114774,0.832885226,83.28852261
-1.000041485,3.872194052,0.048677597,0.250406381,0.168992651,0.831007349,83.10073492
-1.000221372,3.870736122,0.048677597,0.253119505,0.170823666,0.829176334,82.91763339
-1.000041485,3.868954182,0.048677597,0.255967206,0.172745505,0.827254495,82.72544954
-1.000041485,3.867334127,0.048677597,0.258749754,0.174623373,0.825376627,82.53766274
-1.000221372,3.865876198,0.048677597,0.261532279,0.176501226,0.823498774,82.34987745
-1.000041485,3.864094496,0.048677597,0.264314867,0.17837912,0.82162088,82.16208796
-1.000401378,3.862474442,0.048677597,0.267097391,0.180256972,0.819743028,81.97430277
-1.000041485,3.861178637,0.048677597,0.269879941,0.182134842,0.817865158,81.7865158
-1.000041485,3.859558582,0.048677597,0.272662477,0.184012702,0.815987298,81.59872981
-1.000041485,3.857938766,0.048677597,0.275445034,0.185890576,0.814109424,81.4109424
-1.000041485,3.856318712,0.048677597,0.278227586,0.187768447,0.812231553,81.22315531
-1.000221372,3.854860783,0.048677597,0.281005841,0.189643418,0.810356582,81.03565821
-1.000221372,3.853079081,0.048677597,0.28378845,0.191521327,0.808478673,80.84786733
-1.000041485,3.851459026,0.048677597,0.286510191,0.193358158,0.806641842,80.66418416
-1.000221372,3.849839211,0.048677597,0.289353451,0.195276999,0.804723001,80.47230006
-1.000041485,3.848381281,0.048677597,0.292136075,0.197154919,0.802845081,80.28450813
-1.000221372,3.846761227,0.048677597,0.294918629,0.199032791,0.800967209,80.09672092
-1.000221372,3.845141411,0.048677597,0.297701153,0.200910643,0.799089357,79.90893573
-1.000221372,3.843683481,0.048677597,0.300483708,0.202788516,0.797211484,79.72114842
-1.000221372,3.841739655,0.048677597,0.30326629,0.204666407,0.795333593,79.53335931
-1.000221372,3.840281725,0.048677597,0.306048881,0.206544304,0.793455696,79.34556962
-1.000221372,3.838823795,0.048677597,0.308831433,0.208422175,0.791577825,79.15778252
-1.000041485,3.837203741,0.048677597,0.311613982,0.210300043,0.789699957,78.96999566
-1.000221372,3.835583925,0.048677597,0.31439654,0.212177918,0.787822082,78.78220819
-1.000221372,3.834125996,0.048677597,0.317179067,0.214055772,0.785944228,78.59442275
-1.000221372,3.832505941,0.048677597,0.319961648,0.215933663,0.784066337,78.40663375
-1.000041485,3.831048012,0.048677597,0.322744218,0.217811546,0.782188454,78.21884544
-1.000041485,3.82926631,0.048677597,0.325526776,0.21968942,0.78031058,78.03105798
-1.000221372,3.827646255,0.048677597,0.328309355,0.221567309,0.778432691,77.84326905
-1.000041485,3.82602644,0.048677597,0.331091958,0.223445215,0.776554785,77.6554785
-1.000221372,3.82456851,0.048677597,0.333874531,0.2253231,0.7746769,77.46769004
-1.000041485,3.82311058,0.048677597,0.336657121,0.227200996,0.772799004,77.27990037
-1.000221372,3.82132864,0.048677597,0.339439692,0.22907888,0.77092112,77.09211204
-1.000221372,3.819708586,0.048677597,0.342222258,0.23095676,0.76904324,76.90432398
-1.000041485,3.818250656,0.048677597,0.345004822,0.232834639,0.767165361,76.71653612
-1.000221372,3.816468954,0.048677597,0.347787396,0.234712525,0.765287475,76.52874751
-1.000221372,3.815011024,0.048677597,0.350569984,0.23659042,0.76340958,76.34095802
-1.000221372,3.813229084,0.048677597,0.353352522,0.238468281,0.761531719,76.1531719
-1.000041485,3.811933041,0.048677597,0.356135084,0.240346159,0.759653841,75.9653841
-1.000041485,3.8101511,0.048677597,0.35891765,0.242224039,0.757775961,75.77759606
-1.000041485,3.808693171,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.923545361,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.930672884,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.935694695,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.939096451,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.942174435,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.944766283,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.946548223,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.948168039,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.949464083,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.950759888,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.951893806,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.952703714,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.953513861,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.954323769,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.954809666,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.955295563,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.955781698,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.956267595,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.956753492,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.957077503,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.957401514,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.957563639,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.958049536,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.958211422,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.958697557,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.958697557,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.958859444,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959183455,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959345341,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959507465,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959669352,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959831476,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959993362,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.959993362,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960317373,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960641384,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960641384,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960641384,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.96080327,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960965395,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960965395,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.960965395,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961289406,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961451292,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961451292,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961775303,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961775303,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961775303,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961937428,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961775303,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.961937428,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962099314,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.9622612,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962099314,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.9622612,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962423325,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.9622612,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962423325,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962423325,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962423325,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962747335,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962585211,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962909222,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962909222,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962909222,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963233232,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962909222,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963233232,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962909222,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.962909222,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963233232,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963233232,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963395357,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963233232,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963395357,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
0,3.963557243,0.048677597,0.361452778,0.24393493,0.75606507,75.60650698
